Match_id,Team,Over_num,Commentary,batsman,score
7898444,MI 1st Inns,3.4,"Stokes to Buttler, SIX, for the first time this over, he pitches it up and Buttler goes bam! Gets underneath it and launches it for a maximum over long-on",Stokes to Buttler,SIX
7898444,MI 1st Inns,3.5,"Stokes to Buttler, SIX, Stokes turns back and smiles. That's all he could do. Ridiculous T20 batting on display. Buttler shuffles and scoops a pacy length ball over the keeper's head, lands just over the advertising triangles. Back to back sixes for Buttler",Stokes to Buttler,SIX
7898444,MI 1st Inns,5.5,"Chahar to Buttler, SIX, that's gone flying into the stands. Greyhounds out of his crease, picks the bones out of it, a Tennis-esque flat-batted smite over wide long-off",Chahar to Buttler,SIX
7898444,MI 1st Inns,8.3,"Zampa to Nitish Rana, SIX, half-tracker and gone! Lovely swivel-pull from Nitish Rana, lands Zampa over the mid-wicket fence, brute power!",Zampa to Nitish Rana,SIX
7898444,RPS 1st Inns,13.4,"Pollard to Smith, SIX, it's not working. Smith is just too good for Pollard. His slower balls do work sometimes but this is just different class. Smith picks it up, waits on it and swipes it over deep mid-wicket",Pollard to Smith,SIX
7898444,RPS 1st Inns,19.4,"Pollard to Smith, SIX, going, going, gone... Is there anything he can't do? It's a slower ball from Pollard, Smith swipes across the line and muscles it over wide long-on",Pollard to Smith,SIX
7898444,RPS 1st Inns,19.5,"Pollard to Smith, SIX, he's done it. A couple of sixes to finish the game off just when it was getting away from them. What a player! A full ball on leg stump, Smith whips it away with unbelievable timing over the deep mid-wicket boundary. Pune clinch the game with a ball to spare",Pollard to Smith,SIX
7898444,RPS 1st Inns,2.3,"Southee to Rahane, SIX, Rahane is looking in good touch, this was banged in short and on the stumps, Rahane swivels across, doesn't bother to keep it down. He didn't look in complete control - but has enough to send it sailing over the head of the man at long leg",Southee to Rahane,SIX
7898444,RPS 1st Inns,5.3,"McClenaghan to Rahane, SIX, that's easy pickings for Rahane, width on offer from McClenaghan. He stays in his crease, uses his hands to good effect, makes the most of McClenaghan's pace and helps it high and over third man for a maximum",McClenaghan to Rahane,SIX
7898444,RPS 1st Inns,9.2,"Krunal Pandya to Rahane, SIX, stunning bit of timing from Rahane and he gets just enough to beat Pollard's leap at long-on. At first instance, it looked like a simple dolly to long-on, the ball kept going and going. Pollard arched back one-handed, got a finger-tip, but the ball was always beating him",Krunal Pandya to Rahane,SIX
2373690,GL 1st Inns,17.0,"Chawla to Karthik, SIX, ends the over with a maximum. A much needed one for GL. Bit of air on this and a fuller length meant Karthik was able to get underneath that, he heaves it high and over the cow corner fence",Chawla to Karthik,SIX
2373690,GL 1st Inns,18.3,"Woakes to Karthik, SIX, Karthik picked the bones out of that. Length delivery right in the slot and it was a clean swing of the bat from Karthik, lofted it with a straight bat and cleared long-on with ease",Woakes to Karthik,SIX
2373690,GL 1st Inns,3.4,"Chawla to Brendon McCullum, SIX, massive, tossed up nicely by Chawla, fell right into McCullum's hitting zone, he gets forward and clubs it high and over mid-wicket, went a long way over the ropes",Chawla to Brendon McCullum,SIX
2373690,GL 1st Inns,7.0,"Kuldeep Yadav to Brendon McCullum, SIX, McCullum is in some form alright, comes down the track, doesn't get too close to the ball, allows him a free swing and he deposits it high and into the sightscreen. Another expensive over for the Knight Riders",Kuldeep Yadav to Brendon McCullum,SIX
2373690,GL 1st Inns,9.2,"Y Pathan to Finch, SIX, Finch gets going with a massive hit, Yusuf tosses one on the stumps, Finch gets a big stride forward, lifts it with the spin and sends it high and over deep mid-wicket for a maximum",Y Pathan to Finch,SIX
2373690,GL 1st Inns,9.3,"Y Pathan to Finch, SIX, back-to-back sixes from Finch, flighted delivery on the stumps, Finch gets forward and thumps it high and way over the fence at deep mid-wicket",Y Pathan to Finch,SIX
2373690,KKR 1st Inns,1.2,"D Kulkarni to Chris Lynn, SIX, that's the Chris Lynn we saw in BBL. Full-blooded swing, clears his front leg, picks the length early and goes bang over mid-wicket",D Kulkarni to Chris Lynn,SIX
2373690,KKR 1st Inns,13.1,"Shivil to Chris Lynn, SIX, way too many half-trackers from Shivil today. Just can't get away with it at this level. Lynn rocks back and blooters it over long-on",Shivil to Chris Lynn,SIX
2373690,KKR 1st Inns,14.1,"D Kulkarni to Chris Lynn, SIX, that about sums their night up. McCullum makes a blunder in the deep and palms the ball over the ropes. A miscue from Lynn off a full toss, should have been taken at long-off",D Kulkarni to Chris Lynn,SIX
2373690,KKR 1st Inns,14.3,"D Kulkarni to Chris Lynn, SIX, flat, strong, six! Kulkarni misses his mark, bowls it in the slot and is walloped over long-on. Lynn can do no wrong",D Kulkarni to Chris Lynn,SIX
2373690,KKR 1st Inns,2.4,"Gony to Chris Lynn, SIX, boy, has he nailed it! You bet. 95-metre smite. Gony serves length and gets smoked for a maximum over long-off",Gony to Chris Lynn,SIX
2373690,KKR 1st Inns,6.1,"Dwayne Smith to Chris Lynn, SIX, if that ball had voice, it would have pleaded: ""Chris please take me for a journey"". Lynn heard that and obliged, rubbish length ball outside off and the next thing Smith sees is the ball flying over deep mid-wicket",Dwayne Smith to Chris Lynn,SIX
2373690,KKR 1st Inns,6.4,"Dwayne Smith to Chris Lynn, SIX, in his zone and Lynn doesn't have any second thoughts. Marmalizes it with utter disdain, Roy came in the way to interrupt, he was never going to catch that. Never",Dwayne Smith to Chris Lynn,SIX
2373690,KKR 1st Inns,6.5,"Dwayne Smith to Chris Lynn, SIX, the onslaught continues... Full ball, don't even look back Mr Smith, the ball has gone to Brisbane. Period",Dwayne Smith to Chris Lynn,SIX
2837493,KXIP 1st Inns,10.2,"Rahul Chahar to Axar, SIX, goes for the big whammy and succeeds. That was short and has been flat batted over long-on for a huge maximum. Pressure on the youngster",Rahul Chahar to Axar,SIX
2837493,KXIP 1st Inns,12.1,"Rahul Chahar to Maxwell, SIX, MAAMMAAAMIAAAHH! The Big Show has arrived. The showman lays the bat on that and crunches that over the man at long-on. That scaled many a light years before coming down",Rahul Chahar to Maxwell,SIX
2837493,KXIP 1st Inns,13.5,"R Bhatia to Miller, SIX, slower ball, doesn't matter. That was a dead meat of a delivery and the batsman has picked the bones out of that. It's that time of the season folks - In the arc, it's out of the park. If it's in the V, it's into the trees. Remember the carnage from 2013 against RCB?",R Bhatia to Miller,SIX
2837493,KXIP 1st Inns,15.0,"Stokes to Maxwell, SIX, backs away by clearing his legs and then sees the ball like a football to have a clear swing at it. The ball soars over the long-off region for a maximum. Maxwell is taking it away",Stokes to Maxwell,SIX
2837493,KXIP 1st Inns,15.2,"Tahir to Maxwell, SIX, 50 for the combo! That was a short ball, never got enough wood on it but enough on it to send it packing just over the man at mid-wicket. There were shouts of catch it but that region was unmanned",Tahir to Maxwell,SIX
2837493,KXIP 1st Inns,15.3,"Tahir to Maxwell, SIX, the most powerful delivery boy is here. He has sent it packing over the cow corner region. Brutal sinews into that pull and the ball flies away into oblivion",Tahir to Maxwell,SIX
2837493,KXIP 1st Inns,17.4,"Dinda to Miller, SIX, has that gone all the way? An overpitched delivery and the batsman checked his drive with power on his bottom hand to hit it flat and just past the diving Christian at long-on. The ball landed on the cushion and the third umpire signalled it as a half-a-dozen",Dinda to Miller,SIX
2837493,KXIP 1st Inns,2.1,"Dinda to Vohra, SIX, that has been slapped! Short of a length delivery, Vohra dances down and wallops it over the bowler's head. Muscled it. Way past the boundary rope",Dinda to Vohra,SIX
2837493,KXIP 1st Inns,3.5,"Christian to Amla, SIX, Amla is turning it on here now! He walks down and lifts this shortish ball over mid-off. The ball has enough wings to go into the stands",Christian to Amla,SIX
2837493,RPS 1st Inns,10.0,"Swapnil Singh to Stokes, SIX, good end to the over. A massive end actually. In the arc of the southpaw and the batsman comes up with an explosive response to tonk the ball over the cow corner region",Swapnil Singh to Stokes,SIX
2837493,RPS 1st Inns,13.4,"Axar to Stokes, SIX, and now he lets the off-side take the brunt. Patel in his response fires one out flat and wide. The mind-reader that Stokes is, sinks and tonks it through the line",Axar to Stokes,SIX
2837493,RPS 1st Inns,14.4,"T Natarajan to Manoj Tiwary, SIX, the wide yorkers. Prove to be the undoing of Natarajan here. Makes Tiwary reach out making him stretch every cell of his body in getting there. Boy o boy he does. And how. Slices it imparting all the momentum in lofting it over backward point. These tiny boundaries I tell you",T Natarajan to Manoj Tiwary,SIX
2837493,RPS 1st Inns,15.2,"Stoinis to Stokes, SIX, he's smoking them in. With a gallop down, gets the ball sitting up in his arc and keeps swinging his bat. We are firmly into the baseball zone. Over cow corner",Stoinis to Stokes,SIX
2837493,RPS 1st Inns,18.2,"Mohit Sharma to Manoj Tiwary, SIX, in the arc, and out of the park. You cannot expect the bowler getting away bowling length at this stage. And Tiwary keeps up with the tradition of dishing out the punishments. Sits up and swings it through the line in tonking it over long-on",Mohit Sharma to Manoj Tiwary,SIX
2837493,RPS 1st Inns,19.4,"Sandeep Sharma to Christian, SIX, a switch to over the wicket makes no difference. Pounds it short, pounds it wide and Christian unleashes the mighty forehand smash. The concrete on the stands taking a real beating here",Sandeep Sharma to Christian,SIX
2837493,RPS 1st Inns,3.4,"Mohit Sharma to Rahane, SIX, OLLLLAALLLAAAA! That was some response from Rahane to a short ball. He loved the aroma on the perfume ball and accepted it with glee. That drop might well be costly",Mohit Sharma to Rahane,SIX
7088566,DC 1st Inns,11.3,"Watson to Pant, SIX, that's a really good short ball from Watson. Pant is unable to control the pull as he tries to fetch it over his head and nearly holes out. But these are short boundaries. The ball lobs up to the left of Binny at deep square leg, who runs backwards and leaps across but can only palm it over the ropes",Watson to Pant,SIX
7088566,DC 1st Inns,12.3,"I Abdulla to Pant, SIX, now he gets closer to off, Pant goes down on one knee and wallops it over wide long-on. This is superb batting from the 19-year old. He's putting Abdulla under tremendous pressure",I Abdulla to Pant,SIX
7088566,DC 1st Inns,18.0,"Tymal Mills to Pant, SIX, Rishabh Pant, you beauty! This is some stunning cricket we're witnessing here. He takes on the short ball, and pulls it away over the fine leg boundary. It was a thick top-edge there actually but with Mills's pace, it travelled",Tymal Mills to Pant,SIX
7088566,DC 1st Inns,6.5,"Chahal to Billings, SIX, oh my days! This is thrilling cricket. Billings goes down low and wallops the reverse-sweep for six. He's known for this. It was right in the slot too after Chahal flighted it up",Chahal to Billings,SIX
7088566,DC 1st Inns,7.5,"I Abdulla to Pant, SIX, holy smokes, the nerves these guys have got! First ball, Pant sashays down the track and wallops the ball over deep mid-wicket. He was playing with the turn, so not a bad option. But to do that first ball is something else. This is a roller-coster, this match",I Abdulla to Pant,SIX
7088566,RCB 1st Inns,12.2,"Mishra to Kedar Jadhav, SIX, massive, Kedar breaks the shackles, this was well tossed up on off, right into the swinging zone of Kedar, he gets forward and sends it high and into the second tier - over long-on",Mishra to Kedar Jadhav,SIX
7088566,RCB 1st Inns,13.0,"Mishra to Kedar Jadhav, SIX, 24 from the over. RCB needed something and Mishra has gifted them a perfect launching pad. Kedar is in some form alright. This was tossed up slower and wider outside off, Kedar bends down his knees and clubs it high and over long-on, went a long way over the ropes",Mishra to Kedar Jadhav,SIX
7088566,RCB 1st Inns,13.3,"Brathwaite to Kedar Jadhav, SIX, freaky, this is sensational from Kedar, length delivery on off, he makes room by backing away and goes inside out over cover, went all the way over the ropes",Brathwaite to Kedar Jadhav,SIX
7088566,RCB 1st Inns,16.0,"Brathwaite to Kedar Jadhav, SIX, cracking shot, he's in some devastating form at the moment - Kedar. Length delivery from Brathwaite, that's a cardinal sin for any bowler. Kedar gets his left leg out of the way and drills it back over the bowler's head, went high and into the top tier of the Chinnaswamy",Brathwaite to Kedar Jadhav,SIX
7088566,RCB 1st Inns,16.3,"Zaheer to Vishnu Vinod, SIX, he's done it several times for Kerala - he's showing why RCB picked him up as KL's replacement. Runs down the track, gets close to the ball and lifts it over long-on for a maximum",Zaheer to Vishnu Vinod,SIX
7088566,RCB 1st Inns,19.2,"Chris Morris to Negi, SIX, Negi connects one finally! This was the slower full-toss from Morris, Negi backed away, got underneath the delivery and sends it soaring over long-off for a maximum",Chris Morris to Negi,SIX
7088566,RCB 1st Inns,7.4,"Mishra to Kedar Jadhav, SIX, beautifully played, what made the shot even more special was that he didn't get to the pitch of the ball. It only allowed him to free his arms and lift it inside out over cover, went sailing all the way",Mishra to Kedar Jadhav,SIX
7200146,GL 1st Inns,14.0,"Nehra to Dwayne Smith, SIX, Smith is finding his bearings now. Nehra errs in length and dishes out a full ball right in the hitting zone, Smith frees his arms and launches it straight down the ground, pings the sightscreen on the full",Nehra to Dwayne Smith,SIX
7200146,GL 1st Inns,18.4,"Cutting to Basil Thampi, SIX, this will do. Sinks low, gets under this slower ball and tonks it over the long-on fence for a maximum",Cutting to Basil Thampi,SIX
7200146,SRH 1st Inns,14.0,"Nehra to Dwayne Smith, SIX, Smith is finding his bearings now. Nehra errs in length and dishes out a full ball right in the hitting zone, Smith frees his arms and launches it straight down the ground, pings the sightscreen on the full",Nehra to Dwayne Smith,SIX
7200146,SRH 1st Inns,18.4,"Cutting to Basil Thampi, SIX, this will do. Sinks low, gets under this slower ball and tonks it over the long-on fence for a maximum",Cutting to Basil Thampi,SIX
9873957,KKR 1st Inns,14.0,"McClenaghan to M Pandey, SIX, this was coming. With McClenaghan keeping it short and wide and Pandey's orthodox cuts failing, he decides to arch back with a toe-rise and ramps his bat upwards in teasing the man at third man over the ropes",McClenaghan to M Pandey,SIX
9873957,KKR 1st Inns,15.5,"Bumrah to M Pandey, SIX, oh boy. Smoked one down. For a change he stays put in his crease without moving around and bends low in plundering what should have been a yorker. A vicious bat swing in tonking it into the black screen",Bumrah to M Pandey,SIX
9873957,KKR 1st Inns,18.5,"Malinga to M Pandey, SIX, a sink, a swing and a crowd deposit. Picks out the predictable off-spinner and waits for the ball to get into his arc. Unleashes a full bat swing and goes through with it in holding the pose as he drills one several rows into the cow corner stands",Malinga to M Pandey,SIX
9873957,KKR 1st Inns,19.1,"McClenaghan to M Pandey, SIX, the sitting up length. Right where he wanted to and with all the pace on it as well for it to be dealt with severity. A full-blooded pull and just the sound ensures the maximum",McClenaghan to M Pandey,SIX
9873957,KKR 1st Inns,19.2,"McClenaghan to M Pandey, SIX, misses the mark yet again. A yorker attempted only to be missed by a cool few centimeters. Ample time for Pandey to settle himself under it as he hammers it over long-on. Just cannot keep it down",McClenaghan to M Pandey,SIX
9873957,KKR 1st Inns,3.4,"Malinga to Chris Lynn, SIX, there he goes! Loads up big, gets under this short ball and dismisses it into the deep mid-wicket stands. Into the top-tier",Malinga to Chris Lynn,SIX
9873957,MI 1st Inns,12.0,"Kuldeep Yadav to Nitish Rana, SIX, oh what a shot! 23 off the last two overs now. A good little burst from these two. Kuldeep still flights the ball up, the line is outside off and Rana goes through the line to cream it beautifully over extra-cover. What timing on that. Way into the stands",Kuldeep Yadav to Nitish Rana,SIX
9873957,MI 1st Inns,12.4,"Rajpoot to Pollard, SIX, all the way. If you're going short to Pollard, it better be nice and high. This one sits up around his chest and he dismisses it from his presence over the mid-wicket boundary",Rajpoot to Pollard,SIX
9873957,MI 1st Inns,17.4,"Boult to Nitish Rana, SIX, 10 off 2 balls. This game isn't over yet. Not while Rana is there. Boult is struggling to execute the yorker. He delivered a low full toss last ball, now a proper full toss at the stumps. Rana picks it away effortless over long leg",Boult to Nitish Rana,SIX
9873957,MI 1st Inns,18.0,"Boult to Hardik Pandya, SIX, length from Boult and it disappears way back over mid-wicket. The MI dugout is on its feet. What a blow from Pandya. But this is ordinary death bowling. Seam-up and good length, right there in the slot",Boult to Hardik Pandya,SIX
9873957,MI 1st Inns,18.1,"Rajpoot to Nitish Rana, SIX, lapped over the keeper for six! Thrilling stuff. Rana has stooped across and picked this full toss from middle-stump. It came right off the middle",Rajpoot to Nitish Rana,SIX
9873957,MI 1st Inns,18.5,"Rajpoot to Hardik Pandya, SIX, low full toss again and Hardik flogs it over square leg. He is 18 off 5. What a blinder!",Rajpoot to Hardik Pandya,SIX
9873957,MI 1st Inns,3.5,"Woakes to Buttler, SIX, Buttler clearly has the wood on his England team mates. Stokes in the first game and now Woakes. A little shuffle and a crouch down to scoop this length delivery over short fine. The connection was such that it travelled the distance",Woakes to Buttler,SIX
9873957,MI 1st Inns,6.4,"Narine to Buttler, SIX, Buttler surely picked that from Narine. It was the off-spinner and he played it with the turn, plants his foot across and whips it over the cow corner fence for a maximum. This was more timing than power from the Englishman",Narine to Buttler,SIX
9873957,MI 1st Inns,7.2,"Kuldeep Yadav to Parthiv Patel, SIX, finally Parthiv connects with one and sends it into the crowd. Floated up just outside off, Parthiv sinks to one knee and slog sweeps it over deep mid-wicket. GG certainly didn't like it",Kuldeep Yadav to Parthiv Patel,SIX
2604889,KXIP 1st Inns,11.0,"Chahal to Amla, SIX, that has gone flying into the third tier. Just slid on with the arm, Amla picked the bones out of it, thumping it high and handsome into the long-on stands",Chahal to Amla,SIX
2604889,KXIP 1st Inns,13.1,"Stanlake to Maxwell, SIX, this could be over pretty soon. Maxwell is surely relishing captaincy, Australia are you watching? Clears his front leg and smites the heck off a short delivery, backs away and makes a clean connection, goes seething over a helpless third man",Stanlake to Maxwell,SIX
2604889,KXIP 1st Inns,14.0,"Stanlake to Maxwell, SIX, brute! That's massacred! Maxi is in some form. Watches the ball like a hoop, once he picked the length (short) it was all about connection; that was marmalized, flat and flying over backward point",Stanlake to Maxwell,SIX
2604889,KXIP 1st Inns,14.3,"Chahal to Maxwell, SIX, #KXIP make a mockery of RCB's 148, ABD's 46-ball 89, win by 8 wickets with 33 balls to spare. Maxi is blasting it all around the park, puts the finishing touches with a brutalizing maximum over long-off. Got underneath a flat delivery and killed it...Watto smiles as he shakes hands with his dear friend. Lo! That's all he can do at the moment",Chahal to Maxwell,SIX
2604889,KXIP 1st Inns,2.3,"Stanlake to Vohra, SIX, you will see those often especially when Stanlake is bowling at such pace. Vohra is not afraid, goes for a pull off the front foot, gets a fat top-edge that flies over the third man fence. Blades these days! I tell you..",Stanlake to Vohra,SIX
2604889,KXIP 1st Inns,5.2,"Tymal Mills to Amla, SIX, in the airrrr and dropped. Mills is furious. Stanlake is the culprit. Don't even look at the bowler. A short ball down leg, Amla swivels across and pulls, hits it straight to fine leg. Stanlake prances to his right, goes reverse-cupped but makes a royal mess of it. The ball bursts through his fingers and what's worse is, it carries over the fence",Tymal Mills to Amla,SIX
2604889,KXIP 1st Inns,7.5,"I Abdulla to Axar, SIX, this one goes horribly wrong for Abdulla. Tries the chinaman, but drops it on a shortish length, Patel spots it. He pivots back and muscles the pull into the deep mid-wicket stands",I Abdulla to Axar,SIX
2604889,KXIP 1st Inns,8.4,"Chahal to Amla, SIX, in the slot and out of the park. Pitched up just outside off, Amla was waiting for it, plonks his front foot forward and lifts it over long-off",Chahal to Amla,SIX
2604889,KXIP 1st Inns,9.5,"Tymal Mills to Maxwell, SIX, wow! What a strike. Full and outside off, Maxwell engineers room and slices it with an open bat over extra cover. Such is the power that it carries all the way",Tymal Mills to Maxwell,SIX
2604889,RCB 1st Inns,15.3,"Aaron to de Villiers, SIX, MAAMMAAMIAAAHHH! That has sailed over the long-off region. Out of nowhere, Mr. 360 decides to pepper the area down the ground and he got the length to smack it down the ground. Length to ABD is blasphemous",Aaron to de Villiers,SIX
2604889,RCB 1st Inns,16.3,"Stoinis to de Villiers, SIX, good length is synonymous to death in the death overs. Length ball and the batsman hacked the pull shot away to send it packing into the cow corner region. That was out of the top draw from the comeback man!",Stoinis to de Villiers,SIX
2604889,RCB 1st Inns,17.0,"Stoinis to de Villiers, SIX, Mr. 360 is back with a bang! Short delivery, it was a dead meat of a delivery for the batsman who was on the back foot, he picked the bones out of that. Pivots on the back foot and then hammers the pull on the on-side for a maximum and with that his fifty.",Stoinis to de Villiers,SIX
2604889,RCB 1st Inns,17.1,"Mohit Sharma to Binny, SIX, length ball and it disappears. That has been hoicked away into the on-side and that has landed many-a-miles into the deep mid region. He picked it up like he was picking roses in a garden",Mohit Sharma to Binny,SIX
2604889,RCB 1st Inns,17.5,"Mohit Sharma to de Villiers, SIX, cheers says ABD as he accepts the freebie from the bowler. That was a friendly full toss on the sticks and the batsman went across the line to smack the blow flat between long-on and mid-wicket for a maximum",Mohit Sharma to de Villiers,SIX
2604889,RCB 1st Inns,18.3,"Sandeep Sharma to de Villiers, SIX, PHHUUUUUU!! 97 metres hit after he sank down on his knee to clobber the ball away towards the deep mid-wicket region. That was a low full toss and the batsman got under it to send it into oblivion",Sandeep Sharma to de Villiers,SIX
2604889,RCB 1st Inns,18.4,"Sandeep Sharma to de Villiers, SIX, full toss, you don't want to know what happened to the bowler. That again forced the batsman to crouch low and trample the ball away into the on-side. That ball almost scaled the moon before it came down",Sandeep Sharma to de Villiers,SIX
2604889,RCB 1st Inns,19.5,"Mohit Sharma to de Villiers, SIX, his body lost balance. He was done in by the length, which was full, done in by the lack of pace but he reached out for it. He still managed to drag the ball away over long-off and a six it is",Mohit Sharma to de Villiers,SIX
2604889,RCB 1st Inns,20.0,"Mohit Sharma to de Villiers, SIX, on the sticks, he goes down onto his knees and then the biggest of the night is unleashed as the ball scales some other orbit and disappears out of the stadium. Sensational hitting from ABD and RCB have something to fight with",Mohit Sharma to de Villiers,SIX
2604889,RCB 1st Inns,3.0,"Mohit Sharma to de Villiers, SIX, oh my! That's a de Villiers special. How did he manage to time it so well? Looked like he was initially cramped for room, just moved his legs to the leg-side for a wee bit, somehow managed to get under that ball and loft it inside-out over wide long-off. Right then, he's moved on to 10 off 5. Good start you would say",Mohit Sharma to de Villiers,SIX
2604889,RCB 1st Inns,8.5,"T Natarajan to Mandeep, SIX, now then, now then! That's hit the roof of the stadium over the square leg stand. What a shot! How effortless was that? This short ball didn't rise much, Mandeep stood tall, swivelled and muscled the pull shot all the way",T Natarajan to Mandeep,SIX
