Match_id,Team,Over_num,Commentary,batsman,score
2373690,GL 1st Inns,17.1,"Boult to Raina, 1 run, Raina backs away and Boult follows him with a yorker, squeezed to backward point",Boult to Raina,ONE
2373690,GL 1st Inns,18.2,"Woakes to Raina, 1 run, Raina and Woakes collide. Short and slow outside off, Raina cuts it on the bounce to backward point. Both were ball watching and Raina dashed into the bowler, Woakes is down on the ground and Raina makes his crease. The GL skipper goes back to check on Woakes and the Englishman is fine",Woakes to Raina,ONE
2373690,KKR 1st Inns,10.0,"Shadab Jakati to Gambhir, 1 run, advances and compiles a well-deserved fifty with a ease to long-on",Shadab Jakati to Gambhir,ONE
2373690,KKR 1st Inns,12.3,"P Kumar to Gambhir, 1 run, bowls it short from round the wicket, Gambhir pulls it away to deep square leg. 150 of the partnership comes up",P Kumar to Gambhir,ONE
2373690,KKR 1st Inns,7.0,"Dwayne Smith to Chris Lynn, 1 run, slower length ball outside off, Lynn drills it through cover and brings up a sparkling fifty",Dwayne Smith to Chris Lynn,ONE
2837493,KXIP 1st Inns,4.1,"Stokes to Saha, 1 run, a very tough chance goes down! Saha prods forward and drills the cover drive. Dan Christian, at cover leaps to his right and gets a hand to it. Those are the ones that need to stick. Wasn't the case this time",Stokes to Saha,ONE
2837493,RPS 1st Inns,17.0,"Mohit Sharma to Stokes, 1 run, clears his front leg and shovels it down the ground. The yorkers keeping him quiet(er). Nevertheless, the half-ton comes up",Mohit Sharma to Stokes,ONE
2837493,RPS 1st Inns,3.2,"Mohit Sharma to Rahane, 1 run, DROPPED!! The man at cover - Vohra had enough time to settle down under it by going back but he makes a meal of it. That was a nothing shot to a length ball and the ball scooped high up in the air and never scaled any distance. Vohra was put off by Natarajan at mid-off who was just beside him. The former could see the fast bowler from the corner of his eye and that was enough",Mohit Sharma to Rahane,ONE
7088566,DC 1st Inns,17.3,"Tymal Mills to Pant, 1 run, beautiful slower ball, it's all the more effective with Mills bowling it. Pant is deceived by the lack of pace and he has to reach out as a result. He skews it right off the toe-end to mid-on. It's fifty for Pant. Superb knock, but he has to go all the way",Tymal Mills to Pant,ONE
7200146,GL 1st Inns,17.1,"Nehra to D Kulkarni, 1 run, wristed into the on-side, takes off for a quick single before being sent back. Rashid fires at the bowler's end and misses. The duo run on the overthrow. Karthik was in trouble had that hit",Nehra to D Kulkarni,ONE
7200146,GL 1st Inns,18.3,"Cutting to P Kumar, 1 run, silly running from the GL batsmen. Could've lost another one. A short of length delivery outside off, Kumar toe-ends the drive to extra cover, takes off for a single. The fielder collects the ball and fires a throw but misses the target. PK had given up",Cutting to P Kumar,ONE
7200146,SRH 1st Inns,17.1,"Nehra to D Kulkarni, 1 run, wristed into the on-side, takes off for a quick single before being sent back. Rashid fires at the bowler's end and misses. The duo run on the overthrow. Karthik was in trouble had that hit",Nehra to D Kulkarni,ONE
7200146,SRH 1st Inns,18.3,"Cutting to P Kumar, 1 run, silly running from the GL batsmen. Could've lost another one. A short of length delivery outside off, Kumar toe-ends the drive to extra cover, takes off for a single. The fielder collects the ball and fires a throw but misses the target. PK had given up",Cutting to P Kumar,ONE
9873957,KKR 1st Inns,17.4,"Bumrah to M Pandey, 1 run, here's his half-ton. Playing a vital hand here. Gets there with a flat batted agricultural heave. Then watches all his effort neutralized by the ball finding deep mid-wicket on the bounce",Bumrah to M Pandey,ONE
9873957,MI 1st Inns,16.5,"Woakes to Nitish Rana, 1 run, Woakes botches a run-out opportunity! He just had to collect the ball cleanly. Rana was well short. Rana couldn't find any elevation as he tried to flat-bat the back of length delivery and he hit it straight to mid-off. Never a run there, but the non-striker had come a long way down so Rana obliged. Would have been gone",Woakes to Nitish Rana,ONE
9873957,MI 1st Inns,3.4,"Woakes to Parthiv Patel, 1 run, direct hit and Parthiv was running back. Finally he connects with one of his heaves, not middled though and finds Yusuf at mid-wicket. The shy is at the bowler's end and it is way off target",Woakes to Parthiv Patel,ONE
2604889,KXIP 1st Inns,11.1,"Watson to Maxwell, 1 run, dropped by backward point, a real sitter, RCB fans can't believe it! Full and wide, Maxi slices the drive sitting deep inside his crease, it went flat and straight to Mandeep Singh. He was a tad slow to react, straight in and straight out",Watson to Maxwell,ONE
2604889,KXIP 1st Inns,5.0,"Stanlake to Vohra, 1 run, goes wide of the crease and angles one on the pads, clipped away sweetly to deep square leg. 50-up for Punjab",Stanlake to Vohra,ONE
2172197,DC 1st Inns,13.5,"Stokes to Samson, 1 run, just short of the long-on fielder and Samson reaches his fifty! Pitched up delivery, Samson lofted it over mid-on and falls in front of the diving long-on fielder. Samson collects a single to get to his milestone",Stokes to Samson,ONE
5054401,SRH 1st Inns,7.1,"Hardik Pandya to Warner, leg byes, 1 run, short of a good length and on Warner's hips, he was looking to nudge and missed, rolled away off his pads towards square leg",Hardik Pandya to Warner,ONE
3000439,KKR 1st Inns,12.0,"Axar to Gambhir, 1 run, 33rd IPL fifty for GG. Equals Warner's record for the most number of fifties. Waves his bat around to acknowledge the Eden Garden crowd. Reaches the milestone with a wristy flick through mid-wicket",Axar to Gambhir,ONE
3000439,KXIP 1st Inns,2.5,"Boult to Vohra, 1 run, Narine has shelled a sitter at third man. Oh dear. Boult just turns around in despair. A short of length delivery, Vohra tries to pull off the front foot and sends a top-edge flying down to third man. They don't come easier than that",Boult to Vohra,ONE
3000439,KXIP 1st Inns,7.3,"Narine to Amla, 1 run, fires them in, 103kph, Amla punches it to the right of point and quickly goes through to the other end",Narine to Amla,ONE
3000439,KXIP 1st Inns,8.3,"Woakes to Maxwell, 1 run, dropped by Uthappa! Definitely two noises there. Back of length, cutting in and takes the inside edge. The ball deflects off Maxwell's thigh as well. Uthappa dives to his left with one hand but the ball hits him hard on the glove",Woakes to Maxwell,ONE
3210359,RCB 1st Inns,12.2,"Krunal Pandya to de Villiers, 1 run, dropped! Buttler went backwards at deep-midwicket, then circled under it and drops it in the end. That was a mistimed slog-sweep and the ball stayed in the sky for a long long time. Buttler messed it up by never really judging it",Krunal Pandya to de Villiers,ONE
8517839,RPS 1st Inns,16.1,"Jadeja to Manoj Tiwary, 1 run, hammered back at the bowler and that's not really a chance. Props to Jadeja for getting his hands in position quick enough and attempt a catch but he can't hold on. It was hit powerfully. Saved a boundary really",Jadeja to Manoj Tiwary,ONE
1036316,KKR 1st Inns,5.3,"Rashid Khan to Uthappa, 1 run, flicks to square leg and rushes for a non-existent single. Dhawan aims at the bowler's end and misses, had that hit Uthappa was a goner. He is living dangerously here",Rashid Khan to Uthappa,ONE
1036316,SRH 1st Inns,2.0,"Boult to Dhawan, 1 run, catch it is the cry, but Woakes can't hold onto it. That came in at a rapid pace. Once again, Dhawan gives the charge and this time he slashes it off the middle of the bat. The Englishman at cover-point dived to his right and half-stopped it. Saved three runs there",Boult to Dhawan,ONE
8351592,DC 1st Inns,12.0,"Mohit Sharma to Billings, 1 run, fifty for Billings. Raises his bat and acknowledges the applause from the home crowd. Still a long way to go for him. The pitch has started to get slower and run making is not going to be easy. With him being set, DD would want him to carry on. Coming to the ball: Plays the slower delivery with soft hands into the off-side ring and jogs across to the other end",Mohit Sharma to Billings,ONE
8351592,DC 1st Inns,6.1,"Cariappa to Billings, 1 run, rushes it through outside off, Billings goes deep in his crease and pats it softly to cover",Cariappa to Billings,ONE
8351592,KXIP 1st Inns,12.0,"Corey Anderson to Miller, 1 run, is that a dropped catch? It looks like it. Another very full ball, Miller crashes it to the right of cover where Zaheer goes across low with both hands but fails to hold on",Corey Anderson to Miller,ONE
8351592,KXIP 1st Inns,18.1,"Pat Cummins to Axar, 1 run, dabs a short of length off-cutter straight to short third man. They impetuously run across for a non-existent single. Mohit had given up. No direct hit though",Pat Cummins to Axar,ONE
8351592,KXIP 1st Inns,4.5,"Chris Morris to Miller, 1 run, ah! A direct hit there at the striker's end would have been curtains to Eoin Morgan! Miller taps this length ball to covers with soft hands and sets off. Billings chases it down and fires in a throw quickly. Misses the target just by a few inches",Chris Morris to Miller,ONE
7374716,GL 1st Inns,10.3,"Krunal Pandya to Brendon McCullum, 1 run, fifty for McCullum. A very unlike McCullum innings this. Waves his bat around and is congratulated by his skipper. Looked scratchy to start off and has slowly found his bearings. GL would want him to continue. Flatter and on off, worked to deep square leg",Krunal Pandya to Brendon McCullum,ONE
7374716,GL 1st Inns,11.0,"Krunal Pandya to Raina, 1 run, direct hit and McCullum would have been on his bike. Raina punched this towards extra cover, where Suchith got a good bounce and it was to his strong hand as well. Fires a throw at the striker's end and fails to hit the stumps. McCullum was stretching and would have been touch and go",Krunal Pandya to Raina,ONE
7374716,MI 1st Inns,1.4,"Basil Thampi to Nitish Rana, 1 run, dropped! Jason Roy has put down a dolly. The pacy short ball catches Rana by surprise. He still persists with his pull shot and gets it off the top part of the willow. The ball balloons up on the leg-side. Roy, at mid-wicket, runs back, settles under it and makes a mess of it. Thampi can't believe it. He has to wait for his first IPL wicket",Basil Thampi to Nitish Rana,ONE
7374716,MI 1st Inns,16.1,"Andrew Tye to Rohit, 1 run, as expected starts with a slower delivery outside off, Rohit drives to sweeper cover",Andrew Tye to Rohit,ONE
7374716,MI 1st Inns,17.2,"Basil Thampi to Pollard, 1 run, run-out chance and Kishan hits the stump mic instead of the stumps. Pollard was a goner. Thampi nails the wide yorker, Pollard digs it to point and sets off for the single, no response from Rohit and he had to turn back, well short with a direct hit. No one backing up and the duo eventually get the single",Basil Thampi to Pollard,ONE
9515142,RCB 1st Inns,17.4,"SN Thakur to Binny, 1 run, what an effort from Stokes. This is stunning fielding. He's actually caught the ball and has control over it, but he doesn't have control over his weight which is causing him to fall over the ropes. So he has to flick it back in - does so incredibly, through his legs. Lots of height from Binny on the slog, fair amount of distance too. Stokes's foot is stationed just a foot inside the ropes at wide long-on, he takes it overhead, and flicks it in. They just take a single",SN Thakur to Binny,ONE
9515142,RCB 1st Inns,18.1,"Unadkat to Milne, 1 run, slower back of a length delivery on middle, Milne glances it to short fine leg. Badree was struggling had Thakur hit direct",Unadkat to Milne,ONE
2969824,DC 1st Inns,18.3,"Coulter-Nile to Chris Morris, 1 run, dropped! Tough chance, but when you get two hands, you have to catch it. Short delivery and Morris is hurried into the pull, spliced towards long-on. Umesh runs forward and across, overruns and the ball comes near his waist while he was diving forward, hits his hands and pops out. GG is not happy with the effort",Coulter-Nile to Chris Morris,ONE
2969824,DC 1st Inns,18.5,"Coulter-Nile to Chris Morris, 1 run, Morris living a charmed life. Now, GG puts one down. What do you say now skipper? Umesh might be asking. It was a straightforward chance unlike his. Slower delivery and Morris is early into the drive, toe-ends it towards extra cover. It was going in slow motion and GG lost it in the background. The ball hit his fingers and went to ground",Coulter-Nile to Chris Morris,ONE
2969824,KKR 1st Inns,15.5,"Pat Cummins to M Pandey, 1 run, a fore-handed stroke to send this short ball to long-on. Manish Pandey notches up his fifty with that single",Pat Cummins to M Pandey,ONE
2969824,KKR 1st Inns,8.4,"Mishra to M Pandey, 1 run, flays this flatter ball through cover. 50-stand up",Mishra to M Pandey,ONE
9296666,KXIP 1st Inns,16.4,"Bhuvneshwar to Vohra, 1 run, put down, put down! Dhawan seemed to have grabbed that for a split second, but no, it's down. Back of a length outside off, Vohra carves it off the back foot but he's hit it very close to sweeper cover. The ball was travelling though and Dhawan can't hang onto it as he was on the move",Bhuvneshwar to Vohra,ONE
5231444,RCB 1st Inns,3.3,"Basil Thampi to Gayle, 1 run, 10,000 runs in T20 cricket for Gayle! Full, pacy delivery outside off, Gayle throws his horizontal blade at it and the ball runs down to third man off the outside part of the bat",Basil Thampi to Gayle,ONE
1005940,DC 1st Inns,20.0,"S Kaul to Shreyas Iyer, 1 run, a tame flat-drive through cover to get to his fifty, but that won't help. 4/4 wins for SRH at home, yet again their bowling comes to the rescue. Superb death bowling",S Kaul to Shreyas Iyer,ONE
1005940,SRH 1st Inns,1.1,"Chris Morris to Warner, 1 run, direct hit would have made things interesting. Pitched up delivery outside off, Warner pushes to mid-off and sets off. He puts in a dive. But had Jayant Yadav found the target, Warner would have been a goner",Chris Morris to Warner,ONE
1005940,SRH 1st Inns,14.5,"Zaheer to Dhawan, 1 run, fifty for Dhawan. His first of the season. After a couple of 40s, he finally has a half-century to his name. That should bring back the confidence in him. Williamson walks up and congratulates him on the milestone. The knuckle ball which is short in length, Dhawan is early into the pull and lobs it off the edge to fine leg",Zaheer to Dhawan,ONE
3632467,KXIP 1st Inns,11.5,"Malinga to Amla, 1 run, slower and wider, Amla had to fetch, pings a single to cover to celebrate his fifty. Job half-done, his team-mates are a happy bunch in the dugout",Malinga to Amla,ONE
3632467,MI 1st Inns,10.3,"Ishant to Buttler, 1 run, 140kph, and sliced away even faster. Keeps it wide making Buttler stretch every cell of his body in getting close. Does with a square stab. Brings up the 50 between the duo as well",Ishant to Buttler,ONE
3632467,MI 1st Inns,8.1,"Axar to Buttler, 1 run, slid in from round the wicket, Buttler jabs it to the right of long-on and brings up his half-century. Mumbai will hope that this knock gets his season going",Axar to Buttler,ONE
9478272,GL 1st Inns,14.0,"Kuldeep Yadav to Raina, 1 run, drives to the right of a diving bowler and marks his fifty",Kuldeep Yadav to Raina,ONE
9478272,GL 1st Inns,17.1,"Kuldeep Yadav to Jadeja, 1 run, generously tossed up on off, overpitches, and Jadeja drills it down to long-on",Kuldeep Yadav to Jadeja,ONE
9478272,KKR 1st Inns,5.2,"Raina to Uthappa, 1 run, uppish, catchable but Finch lets it slip. A tough chance though. Maybe a swifter fielder would have easily had that. Shortish delivery on the stumps, Uthappa mistimes the pull, Finch didn't move quickly to his right from long-on, tried to grab the ball with his right hand but couldn't",Raina to Uthappa,ONE
9478272,KKR 1st Inns,9.5,"Dwayne Smith to Gambhir, 1 run, steered away to third man",Dwayne Smith to Gambhir,ONE
3657322,RPS 1st Inns,12.2,"Siraj to Dhoni, 1 run, Tripathi had given up there. But backward point has just one stump to aim at and Vijay Shankar, who is on as a substitute, misses. Even wider than the previous ball and Dhoni has to really reach out for the cut. He mistimes it to the left of the fielder who turns around quickly after collecting and fires it in. Not great judgement from these two batsmen",Siraj to Dhoni,ONE
3657322,RPS 1st Inns,17.1,"Siraj to Dhoni, 1 run, just about carries to Bhuvneshwar but he cannot hold on. Pops out of his fingertips. A low full toss which is very wide of off and Dhoni squirts it right off the toe-end as he reaches out",Siraj to Dhoni,ONE
3657322,RPS 1st Inns,19.2,"S Kaul to Manoj Tiwary, 1 run, good length delivery outside off, Tiwary mistimes the drive to extra-cover",S Kaul to Manoj Tiwary,ONE
3657322,RPS 1st Inns,8.3,"Rashid Khan to Tripathi, 1 run, maiden IPL fifty for Tripathi, pushed through outside off, Tripathi hangs back and works it wide of cover",Rashid Khan to Tripathi,ONE
1169775,DC 1st Inns,15.2,"McClenaghan to Rabada, 1 run, shuffles well across. Almost a set of stumps away and flicks it away to short fine. Again, a shy at the stumps at the non-striker's end..a direct hit would have meant curtains",McClenaghan to Rabada,ONE
1169775,MI 1st Inns,4.5,"Zaheer to Nitish Rana, 1 run, subtle change of pace. Rana plays it late as he tucks it to short fine. A good throw from the fielder would have had Rana struggling at the non-striker's end",Zaheer to Nitish Rana,ONE
7139797,KXIP 1st Inns,9.5,"Andrew Tye to Maxwell, 1 run, confusion but Amla survives. Nathu Singh from short fine leg failed to hit the target at the striker's end. Maxwell got across to flick this one straight to him. He got the ball, the batsmen in the meantime were staring dead into each other's eyes - standing in the middle of the pitch. Eventually decided to go for the run. And as luck would have it. Amla stayed",Andrew Tye to Maxwell,ONE
7614896,MI 1st Inns,12.5,"Stokes to Pollard, 1 run, oh a mix-up. Could have been a lot more. But for these missed aims. A polite knock to mid-wicket from Pollard and he just charges out to get away. Rohit meanwhile stands half way down the pitch hoping his partner would return. None of that happening though. And the Wankhede doesn't let sound travel, even across the pitch. Rohit has to thank a wayward throw",Stokes to Pollard,ONE
7614896,MI 1st Inns,17.3,"Unadkat to Rohit, 1 run, fifty #30. Gets there with a standing dab wide of point. All so nonchalant",Unadkat to Rohit,ONE
7614896,RPS 1st Inns,1.4,"McClenaghan to Tripathi, 1 run, direct hit at the striker's end and Rahane is in. The TV umpire was called for assistance. Easy one for him. Short of a good length delivery wide of off, Tripathi taps it towards backward point and responds to a quick call from Rahane. Pollard finds the target, but Rahane was easily home",McClenaghan to Tripathi,ONE
3554829,KKR 1st Inns,10.1,"Christian to Uthappa, 1 run, a dazzling fifty for Robbie! That was short and he was quick to swat the pull away for a single. Soaks in the applause as the KKR camp is happy and so is the skipper",Christian to Uthappa,ONE
3554829,KKR 1st Inns,10.5,"Christian to Gambhir, 1 run, slower short ball, the ball climbs onto the batsman. Gambhir gets a top-edge and the man running in from the short fine leg region - Sundar drops it. The ball popped out as his elbows thudded onto the ground. Another dropped chance, another charmed life",Christian to Gambhir,ONE
3554829,RPS 1st Inns,19.2,"U Yadav to Smith, 1 run, fifty for Smith. This was a long time coming. He got a few starts in the previous games but hadn't converted them. This time he does. Another wide yorker and Smith squeezes it to backward point",U Yadav to Smith,ONE
3554829,RPS 1st Inns,6.2,"de Grandhomme to Tripathi, 1 run, Yusuf has made a mess of a simple chance, ran back from mid-wicket, got to the ball, went with both hands and shells it. Looks bad on replays. Coming to the ball, it was short and just outside off, Tripathi swung across the line, got a fat top-edge - high and towards mid-on",de Grandhomme to Tripathi,ONE
1120275,RCB 1st Inns,19.2,"Faulkner to Aravind, 1 run, they are running for everything. The back of the hand delivery and Aravind is early into the drive, the inside edge rolls to the right of Karthik, he shies and misses. Choudhary survives",Faulkner to Aravind,ONE
4118946,DC 1st Inns,12.2,"de Grandhomme to Shreyas Iyer, 1 run, fifty of the combo comes up! That was on the pads and clipped away uppishly for the man at deep mid-wicket",de Grandhomme to Shreyas Iyer,ONE
4118946,DC 1st Inns,17.0,"Kuldeep Yadav to Corey Anderson, 1 run, shot back like a bullet by Corey Anderson and the bowler spills another one. This was a tough one and almost burst through the hands of the bowler. It was a flighted ball and the batsman found it in his radar and slapped it back with ferocity for it to be fluffed",Kuldeep Yadav to Corey Anderson,ONE
4118946,KKR 1st Inns,13.5,"Mishra to Gambhir, 1 run, pushes a single down to long-off",Mishra to Gambhir,ONE
4118946,KKR 1st Inns,9.1,"Corey Anderson to Uthappa, 1 run, fifty for Uthappa. It is his fourth this season. Waves the bat around, walks towards his skipper and shakes hands. Got it in 26 balls against RPS, today has taken two balls less. Back of a length and on the hips, tucked square on the leg-side",Corey Anderson to Uthappa,ONE
8703679,KXIP 1st Inns,14.1,"S Kaul to Saha, 1 run, dabs the ball to point and allowed Yuvraj, standing at point to have a shy at the batting end. A direct hit and Shaun Marsh would have been miles short of his ground",S Kaul to Saha,ONE
8703679,SRH 1st Inns,11.0,"Axar to Williamson, 1 run, gently knocks a flatter delivery to the right of Axar and runs for a risky single. Axar slides and aims, misses by a whisker, had that hit Williamson would have been in trouble",Axar to Williamson,ONE
8703679,SRH 1st Inns,9.1,"Maxwell to Warner, 1 run, fifty for Warner. Gets there with a risky single. Hits it straight to point and set off. Anureet Singh fumbles and allows the duo a single",Maxwell to Warner,ONE
8703679,SRH 1st Inns,9.2,"Maxwell to Dhawan, 1 run, fifty for Dhawan now. Taps it to square leg and gets to the milestone. Raises his bat to the crowd and soaks in the applause",Maxwell to Dhawan,ONE
6727718,RPS 1st Inns,13.4,"Binny to Manoj Tiwary, 1 run, the 50-partnership up. Opens the bat face and guides a single down to third man",Binny to Manoj Tiwary,ONE
1229540,GL 1st Inns,19.3,"McClenaghan to Basil Thampi, 1 run, Rana puts down a dolly. Full toss dished wide of off, Thampi slices the drive and chips straight to cover-point. Straight in and straight out",McClenaghan to Basil Thampi,ONE
1229540,MI 1st Inns,13.4,"Faulkner to Pollard, 1 run, DROPPED! Thampi at mid-wicket has tipped it over the bar! That was full on the pads and clipped by Pollard and uppishly but it went straight to Thampi, who made a meal of it. Mumbai having some nervy moments here",Faulkner to Pollard,ONE
1229540,MI 1st Inns,17.3,"Faulkner to Krunal Pandya, 1 run, Raina, Oh Raina! Almost plucks out a blinder out of thin air. That was hoicked away on the on-side and the man at mid-wicket leaped up with his right hand flicking the ball over him. That was a very tough chance",Faulkner to Krunal Pandya,ONE
1229540,MI 1st Inns,7.4,"Ankit Soni to Parthiv Patel, 1 run, a nudge towards backward square leg for a single with which Parthiv Patel brings up his fifty! Just a raise of bat",Ankit Soni to Parthiv Patel,ONE
9007667,KXIP 1st Inns,6.0,"Shami to Guptill, 1 run, full and on the stumps, Guptill makes room and drills it hard towards mid-on. 50-up for Punjab in no time",Shami to Guptill,ONE
9007667,KXIP 1st Inns,7.5,"Nadeem to Guptill, 1 run, game, set and match - Punjab. What a way to finish the game. Guptill lowers his center of gravity and sweeps it through square leg. He raises his fifty as well. Punjab win by 10 wickets",Nadeem to Guptill,ONE
7420225,SRH 1st Inns,19.1,"Coulter-Nile to Yuvraj, 1 run, dropped, easy chance. NCN almost killed the fielder with that stare. Sheldon Jackson it was. Shortish and on the leg stump, Yuvraj flicks in a whippy manner, Jackson ran to his left slightly and covered the distance nicely, looked like he'd easily catch it but it popped out",Coulter-Nile to Yuvraj,ONE
7420225,SRH 1st Inns,5.4,"Kuldeep Yadav to Warner, 1 run, yes-no, but all is well in the end. The wrong' un from Kuldeep, Warner defends towards backward point and sets off, slight hesitation, but Dhawan was rushing towards the striker's end, the throw should have gone to the bowler",Kuldeep Yadav to Warner,ONE
4078176,MI 1st Inns,19.0,"Aravind to Rohit, 1 run, fifty for Rohit. He tries to cut this into the off-side, chops it towards backward point. Been an excellent innings. Absorbed the pressure, didn't take too many risks and has almost taken his side home",Aravind to Rohit,ONE
4078176,RCB 1st Inns,10.5,"Krunal Pandya to Kedar Jadhav, 1 run, nudged to short fine leg, Kedar Jadhav is ambling along. Taking it easy. Had Bumrah hit direct, he would've been walking back. Not a wise decision that, and especially when your captain is Kohli. Very poor from Kedar Jadhav",Krunal Pandya to Kedar Jadhav,ONE
4078176,RCB 1st Inns,19.1,"McClenaghan to Kedar Jadhav, 1 run, Rohit leaves it to Buttler coming in from sweeper when it was his catch. The ball lands bang in the middle of the two. McClenaghan bowling it wide as he saw Kedar Jadhav advancing, in the end - it was a one-handed slice in the air and the batsman got lucky",McClenaghan to Kedar Jadhav,ONE
5594334,GL 1st Inns,8.5,"Christian to Finch, 1 run, Stokes misses a direct hit here. Certain run out opportunity. Firstly, Finch is duped by a slower ball. Pops it up towards short point, where Stokes comes sprinting in and attacks the ball. Picks the right end too, with Finch having given up, but misses",Christian to Finch,ONE
5594334,RPS 1st Inns,11.1,"Dwayne Smith to Stokes, 1 run, 50 for Stokes. Second one in the IPL. Pune need him tonight. Pulls a short ball to deep mid-wicket to get to the milestone",Dwayne Smith to Stokes,ONE
8831525,DC 1st Inns,15.0,"Rashid Khan to Shreyas Iyer, 1 run, Henriques over-trusts his legs and spoils a catch that could have been 'the one' for Dhawan who ran from sweeper towards this skier. Shreyas Iyer had thrown his bat at a wide ball and sliced off the outer half. If not for his luck and Henriques ambitions, Shreyas Iyer would have been walking back",Rashid Khan to Shreyas Iyer,ONE
8831525,DC 1st Inns,5.0,"Siraj to Nair, 1 run, dropped! Bhuvi, the culprit. Nair, trying to be too cheeky, almost gifted his wicket. Moves across a long way and attempted the scoop shot. Got decent amount of wood, but there wasn't enough elevation there. It went at catchable height to Bhuvi at short fine. He makes a mess of it",Siraj to Nair,ONE
2525767,KKR 1st Inns,7.2,"Tahir to M Pandey, 1 run, guides with the turn to short third man and calls for the run. Pathan has to hurry as Dhoni does that blind trick to hit the stumps at the striker's end. Yeah, that thing where he flicks the ball back on to the stumps even as he keeps his eyes on the thrower",Tahir to M Pandey,ONE
2608816,DC 1st Inns,10.3,"Faulkner to Pant, leg byes, 1 run, now he manages a leg bye this this. Early into his swat, Pant deflects it off his pads.. and runs",Faulkner to Pant,ONE
2608816,DC 1st Inns,7.2,"Ankit Soni to Samson, 1 run, hunches forward and sweetly drives it to long-off. 50-stand up between the two",Ankit Soni to Samson,ONE
2608816,GL 1st Inns,13.0,"Corey Anderson to Karthik, 1 run, uses his wrists and directs this short of length delivery on the pads through mid-wicket for a single which brings up his 14th IPL fifty!",Corey Anderson to Karthik,ONE
2608816,GL 1st Inns,2.0,"Rabada to Raina, 1 run, it's dropped this time. Gee, this is a crazy over. Two wickets, one just escaped the fielder and then one was put down. This time Rabada does what most fast bowlers with pace do to Raina. Bowl that bouncer and have him jumping around in the crease. It was down the leg-side, Raina could back away or duck, tried to pull, the ball went off the back of the bat, a lob it was to first slip. Easiest of chances, but Shreyas Iyer spills it. Rabada is very disappointed",Rabada to Raina,ONE
