Match_id,Team,Over_num,Commentary,batsman,score
4281444,SRH 1st Inns,1.4,"Aniket Choudhary to Warner, out Caught by Mandeep!! The night has changed completely for the 27-year old RCB debutant. Warner has been dismissed for less than fifty for the first time against RCB - when he's playing for SRH. On a good length and well outside off, it was there to be smacked, Warner didn't go through with the shot completely, he was just looking to clear the infield. Mandeep times his jump to perfection at point and completes a good two-handed catch. Warner c Mandeep b Aniket Choudhary 14(8) [4s-2 6s-1]",Aniket Choudhary to Warner,OUT
4281444,SRH 1st Inns,10.3,"Binny to Dhawan, out Caught by Sachin Baby!! This was coming. It really was. Tactical aggression here from SD with his dance down the track looking to smoke some into the clouds. Does everything in getting right to the pitch of this fuller one as well, swings mighty too, just that he skews it off the toe end. All the altitude and into the safe palms of Baby at long-on. Dhawan c Sachin Baby b Binny 40(31) [4s-5]",Binny to Dhawan,OUT
4281444,SRH 1st Inns,15.2,"Chahal to Henriques, out Caught by Sachin Baby!! Some normalcy restored. And as always is the case, it is spin that gets on that duty. Chahal doesn't mind giving it some air inviting the big swing. And gets just that. A full-blooded tonk down and skewed away. Almost teases Baby at the long-off fence with this one threatening to fly over, before the bucket hands facing upwards come to the rescue in plucking it out. They're checking the foot's behaviour - just inside the permissable limits. Henriques c Sachin Baby b Chahal 52(37) [4s-3 6s-2]",Chahal to Henriques,OUT
4281444,SRH 1st Inns,18.4,"Tymal Mills to Yuvraj, out Bowled!! The zings light up. The crowd refuses to believe and keep searching for the ball. Nope, that's the end of the fun in store folks. Mills for a change aims for the stumps, going slower as well. Nicely off the back of the hand and foxes him with the seam position. A swat across the line is missed eventually and the top of leg takes the brunt. This has been some serious clock roll back here. Makes me feel 10 years younger. Yuvraj b Tymal Mills 62(27) [4s-7 6s-3]",Tymal Mills to Yuvraj,OUT
7898444,MI 1st Inns,11.1,"R Bhatia to Rayudu, out Caught&Bowled!! Thank You! A typical Bhatia wicket. Foxes the batsman with a 116kph delivery and Rayudu is found checking his drive, spoons a straightforward chance and Bhatia accepts the dolly. Once again the Delhi man showing his variety and the key to his success has been the length. It was on a good length and Rayudu thought it was there for the drive. Not to be. Rayudu c and b R Bhatia 10(12)",R Bhatia to Rayudu,OUT
7898444,MI 1st Inns,13.2,"R Bhatia to Krunal Pandya, out Caught by Dhoni!! First Tahir and now Bhatia. The slow bowlers are doing it for RPS. Bhatia lets out a roar as soon as MS completes the catch. He's been exceptional with his variations. This offie was bowled at 96kph, Pandya just didn't have the pace to slog it across the line, the top-edge skies up and Dhoni calls for it. Takes it in his own unique way, one leg up in the air. Krunal Pandya c Dhoni b R Bhatia 3(5)",R Bhatia to Krunal Pandya,OUT
7898444,MI 1st Inns,15.3,"Zampa to Nitish Rana, out Caught by R Bhatia!! Bhatia has made amends. Put a sitter down early in the innings, this time keeps his eyes on the ball and ends Rana's knock. It was the googly which was drifting away from the southpaw, Rana went down and slog swept it flat, Bhatia didn't have to move at deep mid-wicket to pouch that. Nitish Rana c R Bhatia b Zampa 34(28) [4s-1 6s-2]",Zampa to Nitish Rana,OUT
7898444,MI 1st Inns,18.2,"Stokes to Pollard, out Caught by Mayank Agarwal!! Stokes gets the better of the West Indian. But credit has to go to Mayank Agarwal, he's pulled off a stunner. Length delivery and Pollard miscued his loft, came more off the base of the bat. It was dropping in front of long-on before Mayank dived full length and grasped it inches from the ground. He didn't allow it to pop out even as he hit the ground. Pollard c Mayank Agarwal b Stokes 27(17) [4s-3 6s-1]",Stokes to Pollard,OUT
7898444,MI 1st Inns,4.2,"Tahir to Parthiv Patel, out Bowled!! Knocked him over. Tahir is off with his marathon sprint. The crowd go bonkers. It was a slider, just skids on and slaps Parthiv Patel's leg peg as he fails to connect with the slog sweep. Got too greedy and paid the price. Parthiv Patel b Tahir 19(14) [4s-4]",Tahir to Parthiv Patel,OUT
7898444,MI 1st Inns,6.3,"Tahir to Rohit, out Bowled!! And again, Imran Tahir is on fire. He's just unstoppable at the moment. A canny skidder this, just keeps going with the angle and clatters Rohit's stumps. He may have got a bit of inside edge there. He wasn't fully forward, neither backward. Poor feet movement. Rohit b Tahir 3(7)",Tahir to Rohit,OUT
7898444,MI 1st Inns,6.5,"Tahir to Buttler, out Lbw!! Inside-edge onto pad, but doesn't matter, the umpire has his finger up. No turn, just goes flat and on the stumps, Buttler is stuck inside the crease, tries to block off the front foot and ekes a big edge onto his pad. In real time though it appeared as if it had gone straight towards his pad. Wasn't to be. Big moment in the game? Buttler lbw b Tahir 38(19) [4s-3 6s-3]",Tahir to Buttler,OUT
7898444,RPS 1st Inns,10.1,"Southee to Rahane, out Caught by Nitish Rana!! A slight misjudgement from Rana in the deep but he's recovered really well here. The umpires want to have a second look. But I think the catch was clean enough. Soft signal is out, and we will stay with out. A back of a length delivery, Rahane slogs it across the line and hits it flat and straight towards deep square leg. Rana is slightly guilty of sleeping on it. He doesn't really move from his position, expecting it to carry comfortably, and has to dive forward in the end. Snatches it right off the turf. Southee has struck first ball of a new spell. MI needed that. Rahane c Nitish Rana b Southee 60(34) [4s-6 6s-3]",Southee to Rahane,OUT
7898444,RPS 1st Inns,15.2,"Hardik Pandya to Stokes, out Caught by Southee!! Another miscue, this time it goes straight to hand. Was it an off-cutter from Pandya? Might have been. It was there on a length though but Stokes doesn't get hold of it and holes out at deep mid-wicket. The crowd erupts with ""Dhoni, Dhoni"" chants. Stokes c Southee b Hardik Pandya 21(14) [4s-3]",Hardik Pandya to Stokes,OUT
7898444,RPS 1st Inns,3.1,"McClenaghan to Mayank Agarwal, out Caught by Rohit!! Soft dimissal for Mayank. A daft little shot - to be precise. This was a back of a length delivery outside off, the width was there to cut, instead, he attempted something of a forehand jab, doesn't keep it down and hits it straight into the hands of Rohit at mid-off. Not the start Mayank wanted in his new franchise. Mayank Agarwal c Rohit b McClenaghan 6(5) [4s-1]",McClenaghan to Mayank Agarwal,OUT
2373690,GL 1st Inns,10.2,"Kuldeep Yadav to Finch, out Caught by Suryakumar Yadav!! Second wicket for Kuldeep. One shot too many from Finch. It was the wrong 'un which was on a fuller length, Finch gives himself room to go inside out, the bat turns on impact and the ball skews towards long-off. Suryakumar runs around the circumference and pouches it cleanly. Finch c Suryakumar Yadav b Kuldeep Yadav 15(8) [6s-2]",Kuldeep Yadav to Finch,OUT
2373690,GL 1st Inns,19.5,"Boult to Karthik, out Caught by Suryakumar Yadav!! A fine knock ends. He provided the much needed impetus to the innings. Deserved a fifty, but that's cricket. Short delivery that caught Karthik by a bit of surprise, pulled it towards long-on and Suryakumar takes the easiest of catches. Raina pats him on the back as he trudges off. Karthik c Suryakumar Yadav b Boult 47(25) [4s-6 6s-2]",Boult to Karthik,OUT
2373690,GL 1st Inns,3.1,"Chawla to Roy, out Caught by Y Pathan!! Roy falls and KKR have struck early. A nothing shot from the England opener. This was another long hop from Chawla, Roy rocked back on the pull, didn't go through with the shot completely - was perhaps just looking to help it on its way, gets a fat top-edge, high and over mid-wicket. Yusuf ran back and completed an easy catch. Roy looks gutted as he walks off. Roy c Y Pathan b Chawla 14(12) [4s-3]",Chawla to Roy,OUT
2373690,GL 1st Inns,8.1,"Kuldeep Yadav to Brendon McCullum, out Lbw!! Kuldeep has his man. This was tossed up on the leg-stump line, McCullum was looking to turn it towards the on-side, the ball straightened and went past his inside edge, struck him low and in front of leg-stump, would have been crashing into the stumps. Easy call for the umpire and it's also time for the strategic break. Brendon McCullum lbw b Kuldeep Yadav 35(24) [4s-4 6s-2]",Kuldeep Yadav to Brendon McCullum,OUT
2837493,KXIP 1st Inns,10.4,"Rahul Chahar to Amla, out Caught by Stokes!! The young man gets the big fish! A luring delivery tossed up outside off and the batsman looking to thwack it down the ground, finds the able hands of Stokes at long-off. That brings the game back in the balance. Amla was struggling to get the runs and pays the penalty trying to up the ante. Amla c Stokes b Rahul Chahar 28(27) [4s-2 6s-1]",Rahul Chahar to Amla,OUT
2837493,KXIP 1st Inns,11.1,"Tahir to Axar, out Caught&Bowled!! Looks to go for the slog sweep, the googly undoes him and he manages a big fat top-edge. The high ball comes down for the bowler to pouch that. The trademark celebration from Tahir follows. That was a disastrous strike for KXIP as they had lost Amla a couple of balls earlier. The promotion didn't really yield the desired results. Axar c and b Tahir 24(22) [4s-1 6s-1]",Tahir to Axar,OUT
2837493,KXIP 1st Inns,2.5,"Dinda to Vohra, out Caught by Manoj Tiwary!! First wicket down! Dinda sees the batsman charge down and bangs it short. Vohra is cramped for room, but still persists with his pull shot. Doesn't middle it and the ball balloons up on the leg-side. Tiwary, who had a good stint with the bat, runs to his left from deep mid-wicket and gobbles it up. Vohra c Manoj Tiwary b Dinda 14(9) [4s-1 6s-1]",Dinda to Vohra,OUT
2837493,KXIP 1st Inns,5.2,"Tahir to Saha, out Bowled!! Tahir strikes! And he is off! His customary celebratory run. He bamboozles Saha with a googly. It tweaked in at pace as well. Saha doesn't pick the wrong 'un and is also late to bring his bat down. The ball cannons onto the stumps. Through the gap between the bat and the pad. Saha b Tahir 14(9) [4s-3]",Tahir to Saha,OUT
2837493,RPS 1st Inns,0.5,"Sandeep Sharma to Mayank Agarwal, out Bowled!! Cleaned him up!! That was the ferocious inswinger and the batsman without covering the line of the ball looks to play across the line and misses. The sticks go cartwheeling and the bowler takes off with a hand in the air. He does it so often, does Sandeep Sharma. Superb bit of attacking bowling as he got the ball to land on the sticks and put the batsman on a tight leash. Mayank Agarwal b Sandeep Sharma 0(4)",Sandeep Sharma to Mayank Agarwal,OUT
2837493,RPS 1st Inns,11.2,"Swapnil Singh to Dhoni, out Caught&Bowled!! A tame dismissal. Quite typical of Dhoni's defences in the early part of his innings. One of those famed stabby defences, just that he cannot keep this one down. But Swapnil decides to help him to an extent, getting his palms and almost grassing it. A three-time juggle before he earns himself a story for a lifetime. The replays show it to be much slower, yeah Dhoni was made to check his defence causing the ball-lob. Dhoni c and b Swapnil Singh 5(11)",Swapnil Singh to Dhoni,OUT
2837493,RPS 1st Inns,17.3,"Axar to Stokes, out Caught&Bowled!! A smash back. And the perish. Patel smartly keeps denying Stokes the opportunity to go through the on-side by firing it wide outside off. Gets the bat up flat on the slap down the ground. Too early once again and all he manages is the cue end that flies back to the upward palms of Patel. So the change in bats not quite what the side wanted at this point. Stokes c and b Axar 50(32) [4s-2 6s-3]",Axar to Stokes,OUT
2837493,RPS 1st Inns,19.5,"Sandeep Sharma to Christian, out Caught by Maxwell!! Shovels it to his doom. Only after having done his job to perfection. Sandeep gets the yorker right and Christian gets his bat down off a massive backlift in shovelling it out. Not quite the elevation this time with the ball flying down to long-on. Christian c Maxwell b Sandeep Sharma 17(8) [4s-2 6s-1]",Sandeep Sharma to Christian,OUT
2837493,RPS 1st Inns,6.2,"T Natarajan to Rahane, out Caught by Stoinis!! There you go! The young man strikes. Whatta moment for him. A length delivery slanting away, Rahane looks to drive on the up, hits it uppishly and finds the safe hands of Stoinis in the sweeper region on the off-side. The fielder was looking into the sun, so he steadied himself, got a hand up to create a better vision and then gobbled it up. Rahane c Stoinis b T Natarajan 19(15) [4s-1 6s-1]",T Natarajan to Rahane,OUT
2837493,RPS 1st Inns,8.1,"Stoinis to Smith, out Caught by Vohra!! HUGEEEEE WICKKKETTTT for KXIP. That was a leading edge as the ball held onto the surface for the batsman to not control the whippy pull. The man in the deep - Vohra, this time settles down and takes a smart catch at the edge of the boundary. It almost carried all the way. Pune in trouble now. Smith c Vohra b Stoinis 26(27) [4s-3]",Stoinis to Smith,OUT
7088566,DC 1st Inns,10.5,"Stanlake to Samson, out Caught by Binny!! Stanlake rushes Samson and gets rid of him. Really tame dismissal actually. He's pulling on the front foot, the ball is onto him quicker than expected and it hits him right on the splice. It spoons up for an easy catch to long-on. Bangalore keep hitting back, they keep fighting. Samson c Binny b Stanlake 13(12) [4s-1]",Stanlake to Samson,OUT
7088566,DC 1st Inns,13.0,"I Abdulla to Chris Morris, out Lbw!! The ball slides on with the arm, clips both the pads and up goes the finger. Morris was caught in the crease there to a flat ball from round the wicket, and then he made the mistake of playing across the line. That would have hit leg-stump. So Bangalore have struck back as soon as Delhi threatened to surge ahead. It's been that kind of chase. Chris Morris lbw b I Abdulla 4(5)",I Abdulla to Chris Morris,OUT
7088566,DC 1st Inns,14.5,"Chahal to Brathwaite, out Bowled!! Chahal's got him the very next ball and he is absolutely pumped. This is serious drama in Bangalore. A beautifully flighted leg-break which drifts in on leg, the ball dips on Brathwaite, lands away from him as he slogs and sneaks under him. Brathwaite b Chahal 1(5)",Chahal to Brathwaite,OUT
7088566,DC 1st Inns,16.2,"Watson to Pat Cummins, out Bowled!! It swings one way, and then the other. Watson hits back with a vengeance. A good length delivery which is in the slot for the slog, but the ball nips in just a touch to cause the error from Cummins. He chops it back on off an inside edge. The crowd is right in this. Pat Cummins b Watson 6(6) [4s-1]",Watson to Pat Cummins,OUT
7088566,DC 1st Inns,19.1,"Negi to Pant, out Bowled!! Negi has done it. That is surely the game for the RCB. Pant moves across towards off, Negi may or may not have seen that but he fires it on leg-stump and uproots it. A real valiant effort from Pant comes to an end. He's dragging himself off. Got to feel for him. Pant b Negi 57(36) [4s-3 6s-4]",Negi to Pant,OUT
7088566,DC 1st Inns,19.3,"Negi to Nadeem, out Caught&Bowled!! Negi tosses this up and lands it far enough from Nadeem to make him reach out for the slog. The ball turns, takes a thick leading edge and lobs up. Negi doesn't leave it for anyone else, he runs backwards and grabs it so well. Made it look easy there. Nadeem c and b Negi 0(2)",Negi to Nadeem,OUT
7088566,DC 1st Inns,4.4,"Tymal Mills to Tare, out Bowled!! Mills has struck. A fierce short of length delivery which skids on, keeps a bit low and nips back in from round the wicket. Tare makes room once more and has a slash at it but he's played over the ball by six inches at least. It pummels the off-stump. Tare b Tymal Mills 18(17) [4s-3]",Tymal Mills to Tare,OUT
7088566,DC 1st Inns,5.3,"Stanlake to Nair, out Bowled!! It's game on here at the Chinnaswamy! Nair has played completely down the wrong line of a full ball and is castled comprehensively. The crowd erupts. Rusty footwork from Nair as he presses forward to drive, the ball didn't seem to do a great deal. Might have held its line a touch if anything. Nair played way inside the line of it, maybe anticipating it to come back. The off and middle stumps are clobbered. Nair b Stanlake 4(3) [4s-1]",Stanlake to Nair,OUT
7088566,DC 1st Inns,7.3,"I Abdulla to Billings, out Caught by Stanlake!! Billings has been completely outsmarted. What clever bowling from Abdulla. He enticingly tosses this on up and ensures to keep it very wide of off. Seeing the flight, Billings is lured into having a go at it but he's not quite to the pitch of the ball and has to reach out for it. The ball turns away further, lobs up off a thick edge and is taken by Stanlake at backward point. Bangalore are making good inroads. Billings c Stanlake b I Abdulla 25(19) [4s-1 6s-1]",I Abdulla to Billings,OUT
7088566,RCB 1st Inns,15.0,"Zaheer to Binny, out Caught by Billings!! Lovely shot - but Binny has found deep mid-wicket to perfection. This was full and on his pads, Binny gets forward and whips it beautifully - but unfortunately for him, the placement wasn't right. Straight into the hands of Billings and he doesn't drop those. A small contribution from Binny - but a big wicket under the circumstances for the Daredevils. Binny c Billings b Zaheer 16(18) [4s-1]",Zaheer to Binny,OUT
7088566,RCB 1st Inns,16.4,"Zaheer to Vishnu Vinod, out Vishnu Vinod Run Out!! That was completely unnecessary from Vishnu Vinod and it has cost him his wicket. This was a floaty delivery outside off, Vinod got underneath it and drilled it towards extra-cover. Almost a catch to Nadeem, he doesn't go for it though, instead, stops it on the half-volley, the return to the bowler is good and Zaheer whips the bails off - with Vishnu Vinod miles out of the crease. Vishnu Vinod run out (Nadeem/Zaheer) 9(5) [6s-1]",Zaheer to Vishnu Vinod,OUT
7088566,RCB 1st Inns,17.0,"Zaheer to Kedar Jadhav, out Caught by Chris Morris!! That's another huge wicket and RCB are losing their way towards the end. Lovely piece of deception from Zaheer. He followed the slower short ball with another slower ball, rolled his fingers across the seam. Kedar was backing away on the lofted drive, gets it right off the bottom of the bat, plenty of height but not the distance. Morris settles under it and holds on at mid-off. Kedar Jadhav c Chris Morris b Zaheer 69(37) [4s-5 6s-5]",Zaheer to Kedar Jadhav,OUT
7088566,RCB 1st Inns,19.3,"Chris Morris to Negi, out Bowled!! Morris gets his yorker right and Negi's stumps go for a walk. This was fast, this was full and this was on the middle-stump line. Negi backs away on the drive, misses and simply walks back to the pavilion. Negi b Chris Morris 10(8) [6s-1]",Chris Morris to Negi,OUT
7088566,RCB 1st Inns,20.0,"Chris Morris to Tymal Mills, out Bowled!! Morris gets another wicket with a juicy full-toss. RCB finish with just 157 on the board. Mills made room on the drive, missed and the off-stump goes for a walk. Tymal Mills b Chris Morris 0(3)",Chris Morris to Tymal Mills,OUT
7088566,RCB 1st Inns,3.2,"Chris Morris to Gayle, out Caught by Samson!! A high full-toss has got rid of the big Jamaican. Gayle looked surprised, was looking to blast it over the top, can't get on top of the ball, it hit him high on the bat and lobbed over Samson at mid-off. He ran back, kept his eyes on the ball even as it landed beyond his shoulder, dives and clutches it with both hands. Chinnaswamy has been stunned into silence as the big man departs. Gayle c Samson b Chris Morris 6(8) [4s-1]",Chris Morris to Gayle,OUT
7088566,RCB 1st Inns,5.5,"Pat Cummins to Mandeep, out Bowled!! Mandeep has chopped on for the second straight time in this tournament. On a length and just outside off, Mandeep saw the width, manufactured a bit more by backing away slightly, went with hard hands on the cut, gets an inside edge that bounces back onto the middle-stump. He was looking very good, but it means nothing now. Another promising start, but nothing more for Mandeep. Mandeep b Pat Cummins 12(10) [4s-3]",Pat Cummins to Mandeep,OUT
7088566,RCB 1st Inns,8.4,"Nadeem to Watson, out Stumped!! Nadeem has deceived Watson completely in the air. Anticipated that Watson was getting itchy and was looking to dominate him, shortened his length and beats Watson in the air, the extra bounce did the trick. Watson was completely flummoxed on the lofted drive and Pant is quick to whip the bails off. RCB are in a spot of bother now. Watson st Pant b Nadeem 24(24) [4s-4]",Nadeem to Watson,OUT
7200146,GL 1st Inns,16.4,"Bhuvneshwar to Dwayne Smith, out Caught by (sub)Vijay Shankar!! Kumar strikes! Half the GL side are back in the hut now. Smith runs out of patience, decides to take on Bhuvi. It was a slower delivery and the West Indian didn't pick it. Was early into the shot and went through it, skews it off the toe-end and slices it towards deep mid-wicket. Vijay Shankar, the sub, runs to his left and pouched it safely. Dwayne Smith c (sub)Vijay Shankar b Bhuvneshwar 37(27) [4s-4 6s-1]",Bhuvneshwar to Dwayne Smith,OUT
7200146,GL 1st Inns,17.2,"Nehra to Karthik, out Caught by Naman Ojha!! Two wickets in two overs and GL are losing gas towards the end. A short ball from Nehra, Karthik went across his sticks and tried to lap/scoop it over short fine, doesn't succeed as he gets a faint nick and Ojha takes a simple catch. Karthik c Naman Ojha b Nehra 30(32) [4s-2]",Nehra to Karthik,OUT
7200146,GL 1st Inns,17.4,"Nehra to D Kulkarni, out D Kulkarni Run Out!! Third umpire woken up for a run-out check. Kulkarni is struggling and has to take the long walk back to the pavilion. GL are committing hara-kiri. Another one bites the dust. Kulkarni worked it towards mid-wicket and took off blindly for a single, his partner was never interested and sends him back. Rashid Khan, the fielder, swoops down on the ball, takes the aim and fires a direct-hit at the striker's end to catch Kulkarni short of his crease. Rashid Khan's dream day continues. D Kulkarni run out (Rashid Khan) 1(2)",Nehra to D Kulkarni,OUT
7200146,GL 1st Inns,4.5,"Rashid Khan to Brendon McCullum, out Lbw!! Rashid has struck gold in his first over! This was pushed through flatter and quicker, the wrong 'un from Rashid. McCullum was down on his knees as he went for the sweep and missed, struck pretty adjacent to the stumps and it's an easy call for the umpire. The impact was in front of middle, would have been going on and hitting the stumps. Brendon McCullum lbw b Rashid Khan 5(10)",Rashid Khan to Brendon McCullum,OUT
7200146,GL 1st Inns,5.2,"Bhuvneshwar to Roy, out Caught by Dhawan!! Dhawan has claimed a catch. Roy isn't going anywhere. The third umpire will have a look, the soft call is OUT. He has caught it cleanly, but has the ball touched the ground or did Dhawan get his fingers underneath it? The zoomer has been called for, it looks tricky, but the soft signal is OUT. If there's no conclusive evidence, it will stay with the on-field call. The third umpire is taking numerous looks at it. B2$ is the call. GL have lost two of their overseas batting stars now. Coming to the ball, it was banged short and just outside off, Roy was rocking back on the pull, went low of the bat and looped towards mid-wicket. The ball was dying in front of him, but Dhawan does well to dive forward and holds onto it. Roy c Dhawan b Bhuvneshwar 31(21) [4s-5]",Bhuvneshwar to Roy,OUT
7200146,GL 1st Inns,6.2,"Rashid Khan to Finch, out Lbw!! Rashid is leaving the Lions flummoxed. This was the wrong 'un, pitched just outside off and spun back into the right-hander, Finch didn't read it one bit, played for the straighter one, beaten on the inside edge and struck bang in front of middle. The height wasn't an issue, the ball would have been crashing into the leg-stump. Easy call for the umpire and Gujarat Lions slip into further trouble. Finch lbw b Rashid Khan 3(5)",Rashid Khan to Finch,OUT
7200146,GL 1st Inns,9.0,"Rashid Khan to Raina, out Lbw!! Rashid is running through Gujarat Lions. This was the leg-break and Raina had no idea about it. This was tossed up on the off-stump line and spun back in slightly, Raina didn't read it, was playing for the straighter one, gets beaten on the inside edge and is rapped on the pads. The impact was in front of middle, would have been going on and hitting the top of middle. Rashid is on a roll and so are his team. The umpire has called for a strategic break. Raina lbw b Rashid Khan 5(8)",Rashid Khan to Raina,OUT
7200146,SRH 1st Inns,16.4,"Bhuvneshwar to Dwayne Smith, out Caught by (sub)Vijay Shankar!! Kumar strikes! Half the GL side are back in the hut now. Smith runs out of patience, decides to take on Bhuvi. It was a slower delivery and the West Indian didn't pick it. Was early into the shot and went through it, skews it off the toe-end and slices it towards deep mid-wicket. Vijay Shankar, the sub, runs to his left and pouched it safely. Dwayne Smith c (sub)Vijay Shankar b Bhuvneshwar 37(27) [4s-4 6s-1]",Bhuvneshwar to Dwayne Smith,OUT
7200146,SRH 1st Inns,17.2,"Nehra to Karthik, out Caught by Naman Ojha!! Two wickets in two overs and GL are losing gas towards the end. A short ball from Nehra, Karthik went across his sticks and tried to lap/scoop it over short fine, doesn't succeed as he gets a faint nick and Ojha takes a simple catch. Karthik c Naman Ojha b Nehra 30(32) [4s-2]",Nehra to Karthik,OUT
7200146,SRH 1st Inns,17.4,"Nehra to D Kulkarni, out D Kulkarni Run Out!! Third umpire woken up for a run-out check. Kulkarni is struggling and has to take the long walk back to the pavilion. GL are committing hara-kiri. Another one bites the dust. Kulkarni worked it towards mid-wicket and took off blindly for a single, his partner was never interested and sends him back. Rashid Khan, the fielder, swoops down on the ball, takes the aim and fires a direct-hit at the striker's end to catch Kulkarni short of his crease. Rashid Khan's dream day continues. D Kulkarni run out (Rashid Khan) 1(2)",Nehra to D Kulkarni,OUT
7200146,SRH 1st Inns,4.5,"Rashid Khan to Brendon McCullum, out Lbw!! Rashid has struck gold in his first over! This was pushed through flatter and quicker, the wrong 'un from Rashid. McCullum was down on his knees as he went for the sweep and missed, struck pretty adjacent to the stumps and it's an easy call for the umpire. The impact was in front of middle, would have been going on and hitting the stumps. Brendon McCullum lbw b Rashid Khan 5(10)",Rashid Khan to Brendon McCullum,OUT
7200146,SRH 1st Inns,5.2,"Bhuvneshwar to Roy, out Caught by Dhawan!! Dhawan has claimed a catch. Roy isn't going anywhere. The third umpire will have a look, the soft call is OUT. He has caught it cleanly, but has the ball touched the ground or did Dhawan get his fingers underneath it? The zoomer has been called for, it looks tricky, but the soft signal is OUT. If there's no conclusive evidence, it will stay with the on-field call. The third umpire is taking numerous looks at it. B2$ is the call. GL have lost two of their overseas batting stars now. Coming to the ball, it was banged short and just outside off, Roy was rocking back on the pull, went low of the bat and looped towards mid-wicket. The ball was dying in front of him, but Dhawan does well to dive forward and holds onto it. Roy c Dhawan b Bhuvneshwar 31(21) [4s-5]",Bhuvneshwar to Roy,OUT
